event,meet,stroke,gender,distance,records,entries
1,2020 Us Olympic Team Trials   Complete Wave I Results,Freestyle,Women,100,"[['World', '51.71', '7/23/2017', 'Sarah Sjostrom', 'SWE'], ['American', '52.04', '7/26/2019', 'Simone Manuel', 'USA'], ['U.S. Open', '52.54', '7/25/2018', 'Simone Manuel', 'Stanford Swimmin'], ['World', '51.71', '7/23/2017', 'Sarah Sjostrom', 'SWE'], ['American', '52.04', '7/26/2019', 'Simone Manuel', 'USA'], ['U.S. Open', '52.54', '7/25/2018', 'Simone Manuel', 'Stanford Swimmin']]","[[1, 'Spink, Camille K', 16, ""Nation's Capital Swim Club-PV"", '55.63', '55.25'], [2, 'Paegle, Kristina J', 17, 'Indiana Swim Club-IN', '56.04', '55.91'], [3, 'Rothrock, Trude R', 21, 'University Of Tennessee-SE/Carmel', '56.30', '56.01'], [4, 'Shackelford, Sarah L', 19, 'Virginia Tech-VA/NCAP', '56.28', '56.20'], [5, 'Leehy, Mykenzie J', 22, 'iNspire Swim Team-MW', '56.17', '56.28'], [6, 'Regenauer, Christiana M', 19, 'Univ Louisville-KY/CONDORS', '56.24', '56.29'], [7, 'Spadoni, Marina K', 27, 'Unattached-FL', '56.28', '56.36'], [8, 'Skirboll, Zoe M', 16, 'Racer X Aquatics-AM', '56.13', '56.39'], [9, 'Fulmer, Amy A', 20, 'Ohio State University-OH', '56.72', '55.91'], [10, 'Venema, Nikki E', 20, 'Tide Swimming-VA', '56.33', '56.01'], [11, 'Claesson, Emily E', 17, 'Tide Swimming-VA', '56.54', '56.13'], [12, 'Gersper, Aspen J', 15, ""Saint Andrew's Aquatics-FG"", '56.43', '56.62'], [13, 'Garcia, Elise K', 21, 'California Aquat-PC/SoCal', '56.50', '56.74'], [14, 'Welch, Ella G', 17, 'Cardinal Aquatics-KY', '56.59', '56.79'], [15, 'Francis, Riley J', 17, 'Lakeside Aquatic Club-NT', '56.56', '56.82'], [16, 'Shanks, Cory A', 17, 'South Shore Sails-GU', '56.80', '57.11'], [17, 'Shanks, Cory A', 17, 'South Shore Sails-GU', '56.07', '56.80'], [18, 'Hosack, Lillie A', 21, 'Wisconsin Aquatics-WI', '56.14', '56.96'], [19, 'Helms, Katherine P', 17, 'Mason Makos Swim Team-PV', '56.02', '57.01'], [20, 'Tiltmann, Reilly A', 17, 'University Of Virginia-VA/UVA', '56.26', '57.03'], [21, 'Stout, Jordan M', 23, 'Rockwood Swim Club-OZ', '56.27', '57.13'], [22, 'Liu, Amelia I', 20, 'Princeton-NJ/NTN', '55.92', '57.16'], [23, 'Kruger, Lainy A', 16, 'Northern KY Clippers Swimming-OH', '56.18', '57.17'], [24, 'Felner, Gracie E', 19, 'Unattached SAC-AZ/SAC', '55.88', '57.19'], [25, 'Schaedler, Quinn K', 19, 'University Of Virginia-VA', '56.08', '58.55']]"
2,2020 Us Olympic Team Trials   Complete Wave I Results,Freestyle,Men,100,"[['World', '46.91', '7/30/2009', 'Cesar Cielo', 'Filho BRA'], ['American', '46.96', '7/25/2019', 'Caeleb Dressel', 'USA'], ['U.S. Open', '47.39', '7/31/2019', 'Ryan Held', 'New York Athleti'], ['World', '46.91', '7/30/2009', 'Cesar Cielo', 'Filho BRA'], ['American', '46.96', '7/25/2019', 'Caeleb Dressel', 'USA'], ['U.S. Open', '47.39', '7/31/2019', 'Ryan Held', 'New York Athleti']]","[[1, 'Sammon, Patrick W', 17, 'AquaSol-SN', '50.25', '49.94'], [2, 'Miller, Luke D', 19, 'Elevation Athletics-CO/NC State', '50.13', '50.05'], [3, 'Eastman, Michael R', 21, 'University of Louisville-KY/CARD', '50.64', '50.14'], [4, 'Benson, Andrew T', 18, 'Wisconsin Aquatics-WI/SOLO-NE', '50.10', '50.17'], [5, 'Bailey, Seth S', 20, 'Tennessee-SE/Univ. Tenness', '50.58', '50.38'], [6, 'Richardson, Steven J', 25, 'Aggie Swim Club-GU', '50.46', '50.75'], [7, 'Costin, Phil', 21, 'Unattached GAME-SC', '50.72', '50.82'], [8, 'Boyle, Connor I', 18, 'FMC Aquatic-IL/FOX,IL', '50.58', '50.93'], [9, 'Bureau, Lucas A', 27, 'H2okie Aquatics-VA', '50.93', '50.22'], [10, 'Gonzalez, Mason M', 20, 'Alto Swim Club-PC', '50.85', '50.30'], [11, 'Jensen, Matthew F', 19, 'California Aquat-PC/Upper', '50.74', '50.58'], [12, 'Ingram, Hunter A', 20, 'Jim Click Team-AZ/Univ of', '50.94', '50.79'], [13, 'Reihman, Mahlon C', 21, 'Veritas Swimming-NE/HARV', '50.94', '50.80'], [14, 'Saunders, Max Z', 20, 'Trojan Aquatics Swim Club-CA', '50.80', '51.01'], [15, 'Worrell, Kyle T', 21, 'Univ Louisville-KY/Mt.Laur', '50.89', '51.09'], [16, 'Armstrong, Jack S', 20, 'Houston Bridge Bats-GU', '50.79', '51.20'], [17, 'Cummings, Tanner C', 21, 'Univ Louisville-KY/Race Aq', '50.22', '50.95'], [18, 'Cecil, Robert S', 21, 'Academy Aquatic Club-FL', '50.27', '51.01'], [19, 'Branzell, Reese S', 18, ""Saint Andrew's Aquatics-FG"", '50.23', '51.02'], [20, 'Stoffle, Aidan F', 20, 'Auburn University-SE', '50.33', '51.03'], [21, 'Reed, Grant D', 22, 'U. of Missouri-MV/Txla-st', '50.42', '51.06'], [22, ""O'Haimhirgin, Finn A"", 20, 'Utah Aquatics-UT/FAST', '50.38', '51.22'], [23, 'Modrov, Drew A', 31, 'Unattached-MR', '50.43', '51.28'], [24, 'Bresette, Liam K', 21, 'Sun Devil Swimming-AZ', '50.33', '51.29'], [25, 'Eiber, Griffin H', 22, 'Indiana Swim Club-IN', '50.41', '51.30'], [26, 'Tosh, Caleb J', 24, 'Unattached GSC-FL/GAME-SC', '50.25', '51.43'], [27, 'Wilburn, Cason J', 20, 'Irish Aquatics-IN/CVAC', '50.05', '51.62']]"
3,2020 Us Olympic Team Trials   Complete Wave I Results,Butterfly,Women,200,"[['World', '2:01.81', '10/21/2009', 'Zige Liu', 'CHN'], ['American', '2:04.14', '7/30/2009', 'Mary Descenza', 'USA'], ['U.S. Open', '2:05.87', '7/25/2018', 'Hali Flickinger', 'Athens Bulldog-G'], ['World', '2:01.81', '10/21/2009', 'Zige Liu', 'CHN'], ['American', '2:04.14', '7/30/2009', 'Mary Descenza', 'USA'], ['U.S. Open', '2:05.87', '7/25/2018', 'Hali Flickinger', 'Athens Bulldog-G']]","[[1, 'Trace, Katie L', 22, 'Ohio State University-OH/UASC', '2:14.71', '2:12.57'], [2, 'Sticklen, Emma C', 18, 'Katy Aquatic Team For Youth-GU/TX', '2:13.20', '2:12.58'], [3, 'Peroni, Martina J', 17, 'New Albany Aquatic Club-OH', '2:14.30', '2:12.61'], [4, 'McCarville, Kate E', 18, 'Springfield Aquatics-AR', '2:14.77', '2:13.05'], [5, 'Cullen, Casey S', 17, 'Plymouth Whitemarsh Aquatics-MA', '2:13.76', '2:13.38'], [6, 'Sheble, Caroline S', 18, 'NOVA of Virginia Aquatics, Inc-VA', '2:14.08', '2:13.59'], [7, 'McConagha, Mackenzie B', 18, ""Nation's Capital Swim Club-PV"", '2:14.11', '2:13.81'], [8, 'Massey, Alex E', 19, 'Nashville Aquatic Club-SE/Yale', '2:13.01', '2:14.21'], [9, 'Sun, Eleanor', 16, ""Nation's Capital Swim Club-PV"", '2:15.50', '2:13.76'], [10, 'Thomas, Luciana M', 21, 'Irish Aquatics-IN', '2:16.31', '2:15.32'], [11, 'Berger, Jill R', 17, ""Nation's Capital Swim Club-PV"", '2:16.32', '2:15.42'], [12, 'Fiorilli, Ashlyn M', 19, 'SOCAL Aquatics Association-CA', '2:15.66', '2:15.73'], [13, 'Tankard, Kyleigh A', 17, 'Coast Guard Blue Dolphins-VA', '2:16.13', '2:15.93'], [14, 'Bellina, Hannah C', 19, 'Unattached LSU-LA/LSU', '2:16.13', '2:16.08'], [15, 'Callard, Lucy H', 21, 'Duke University-NC/PCY', '2:16.32', '2:16.57'], [16, 'Suarez, Olivia M', 14, 'Cypress Fairbanks Swim Club-GU', '2:16.59', '2:17.05'], [17, 'Cook, Lizzy K', 18, 'Tualatin Hills Swim Club-OR', '2:12.80', '2:17.02'], [18, 'Campbell, Mckenzie N', 19, 'Unattached GTCH-GA/BUZZ', '2:14.17', '2:17.18'], [19, 'Lasecki, Emma R', 19, 'Wisconsin Aquatics-WI/GBSC-WI', '2:14.38', '2:17.19'], [20, 'Zettel, Brooke E', 17, 'TAC Titans-NC', '2:14.46', '2:17.40'], [21, 'Bargeron, Avery G', 18, 'Dynamo Swim Club-GA', '2:13.88', '2:17.45'], [22, 'Whitlow, Cabell A', 21, 'Duke University-NC/GATR', '2:13.67', '2:17.76'], [23, 'Deuel, Megan G', 18, 'Irish Aquatics-IN/PACK', '2:12.57', '2:17.87'], [24, 'Crouse, Caroline H', 19, 'Marlins Of Raleigh-NC', '2:14.27', '2:18.21'], [25, 'Monahan, Grace M', 17, 'Kamehameha Swim Club-HI', '2:14.45', '2:18.60'], [26, 'Larson, Ally D', 20, 'Northwestern University ST-IL', '2:12.80', '2:18.63'], [27, 'Smutny, Maddie R', 16, 'South Florida Aquatic Club-FG', '2:14.37', '2:18.68'], [28, 'Rinn, Morgan', 19, 'Unattached-MR/PSU', '2:13.62', '2:19.25'], [29, 'Martin, Ruby F', 21, 'Sun Devil Swimming-AZ', '2:13.61', '2:19.81'], [30, 'Worden, Ashley E', 20, 'Virginia Tech-VA/MOR-NC', '2:14.57', '2:20.00'], [31, 'Burt, Maddy E', 19, 'Unattached CLCK-AZ/Univ of Arizona', '2:14.45', '2:20.37'], [32, 'Black, Laci L', 17, 'Rockwall Aquatic Center of Exc-NT', '2:14.28', '2:20.59'], [33, 'Wright, Brynn C', 16, 'Bluefish Swim Club-NE', '2:13.17', '2:20.91'], [34, 'Menkhaus, Madeline G', 17, 'SwimMAC Carolina-NC', '2:14.40', '2:21.19'], [35, 'Smith, Addison E', 19, 'U of N Carolina-NC/NCAC', '2:13.09', '2:21.61'], [36, 'Gibbons, Abigail G', 18, 'Auburn University-SE', '2:14.30', '2:21.74'], [37, 'Okada, Amy A', 22, 'Royal Swim Team-CA', '2:14.39', '2:23.52'], [38, 'Johnson, Lauryn M', 20, 'Long Island Aquatic Club-MR/UCLA', '2:14.28', '2:24.20']]"
4,2020 Us Olympic Team Trials   Complete Wave I Results,Butterfly,Men,200,"[['World', '1:50.73', '7/24/2019', 'Kristof Milak', 'HUN'], ['American', '1:51.51', '7/29/2009', 'Michael Phelps', 'USA'], ['U.S. Open', '1:52.20', '7/2/2008', 'Michael Phelps', 'Club Wolverine'], ['World', '1:50.73', '7/24/2019', 'Kristof Milak', 'HUN'], ['American', '1:51.51', '7/29/2009', 'Michael Phelps', 'USA'], ['U.S. Open', '1:52.20', '7/2/2008', 'Michael Phelps', 'Club Wolverine']]","[[1, 'Bloebaum, Carl K', 17, 'Mason Manta Rays-OH', '1:59.57', '1:58.90'], [2, 'Mefford, Colby J', 20, 'Sierra Marlins Swim Team-SN/CAL-PC', '2:00.15', '1:59.63'], [5, 'Artmann, Sam P', 20, 'Longhorn Aquatics-ST/TEX', '2:01.50', '2:00.35'], [6, 'Henderson, Noah C', 20, 'NC State University-NC/STAR-NC', '1:59.90', '2:00.79'], [7, 'Folger, Sam J', 18, 'Greenwood Swimming-NE', '2:01.29', '2:01.52'], [8, 'Pishko, Jacob E', 17, 'TAC Titans-NC', '2:01.64', '2:02.96'], [9, 'Ward, Zach L', 18, 'Buckeye Swim Club-OH', '2:01.98', '2:00.86'], [10, 'Lucas, Cooper C', 15, 'Lakeside Aquatic Club-NT', '2:01.81', '2:00.89'], [11, 'Branon, Ryan M', 17, 'North Baltimore Aquatic Club-MD', '2:03.79', '2:01.44'], [12, 'Smith, Zachary C', 19, 'Club Seminole-FL/EST-MD', '2:01.95', '2:02.51'], [13, 'Santana, Brendan J', 21, 'Irish Aquatics-IN', '2:01.82', '2:02.68'], [14, 'McKenna, Conor D', 17, 'Lakeside Aquatic Club-NT', '2:02.27', '2:03.10'], [15, 'Orbe, Gabriel A', 19, 'Univ Louisville-KY/Scarlet', '2:02.98', '2:03.47'], [16, 'Cox, Derek S', 23, 'Dynamo Swim Club-GA/Princeton', '2:04.15', '2:06.31'], [17, 'Orcutt, Daniel L', 22, 'Coast Aquatics-SE', '2:00.54', '2:04.36'], [18, 'Niziolek, Frank A', 21, 'Wisconsin Aquatics-WI/SCST-IL', '2:00.57', '2:04.48'], [19, 'Schneider, Ethan A', 20, 'Navy Swimming-MD/MAC', '2:00.95', '2:04.66'], [20, 'Shackell, Aaron J', 16, 'Carmel Swim Club-IN', '2:01.00', '2:04.67'], [21, 'Leibold, Kevin J', 19, 'Bearcat Aquatics-OH', '2:01.09', '2:04.92'], [22, 'Huang, James J', 21, 'Ridgefield Aquatic Club-CT', '2:00.39', '2:05.20'], [23, 'Sims, Matthew E', 20, 'Unattached-KY', '2:00.98', '2:05.36'], [24, 'Smutny, Luke R', 22, 'South Florida Aquatic Club-FG/PITT', '2:00.54', '2:05.97'], [25, 'Davis, Luke C', 20, 'American Energy Swim Club-OK/UMIZ', '2:00.66', '2:08.15']]"
5,2020 Us Olympic Team Trials   Complete Wave I Results,Backstroke,Women,100,"[['World', '57.57', '7/28/2019', 'Regan Smith', 'USA'], ['American', '57.57', '7/28/2019', 'Regan Smith', 'USA'], ['U.S. Open', '58.00', '7/28/2018', 'Kathleen Baker', 'Team Elite-NC'], ['World', '57.57', '7/28/2019', 'Regan Smith', 'USA'], ['American', '57.57', '7/28/2019', 'Regan Smith', 'USA'], ['U.S. Open', '58.00', '7/28/2018', 'Kathleen Baker', 'Team Elite-NC']]","[[1, 'Haebig, Autumn D', 22, 'Club Husker-MW/U of Nebraska', '1:01.58', '1:01.23'], [2, 'Melton, Kobie M', 20, 'Univ Arkansas-AR/HSA', '1:01.77', '1:01.89'], [3, 'Chung, Casey A', 19, 'Club Wolverine-MI/U of Michigan', '1:02.42', '1:01.93'], [4, 'Stewart, Bayley D', 21, 'Unattached FAST-CO/FAST', '1:02.83', '1:02.05'], [5, 'Laughlin, Tea R', 19, 'California Aquat-PC/Buenav', '1:02.37', '1:02.22'], [6, 'Wall, Tatum E', 17, ""Nation's Capital Swim Club-PV"", '1:02.82', '1:02.44'], [7, 'Schobel, Marie C', 21, 'YMCA of Greater-NJ/PSU', '1:02.69', '1:02.83'], [8, 'Lenihan, Emily M', 18, 'Duke University-NC/LAK', '1:02.65', '1:03.01'], [9, 'Tiltmann, Reilly A', 17, 'University Of Virginia-VA/UVA', '1:03.11', '1:02.16'], [10, 'Korbly, Isabella A', 18, 'United Swim Club-NE', '1:02.86', '1:02.33'], [11, 'Tyler, Ali V', 18, 'Cheshire Y Sea Dog Swim Club-CT', '1:03.06', '1:02.59'], [14, 'Choate, Catie G', 16, 'Dynamo Swim Club-GA', '1:02.86', '1:02.72'], [15, 'Gmelich, Caroline C', 21, 'University Of Virginia-VA', '1:02.91', '1:02.74'], [16, 'Francis, Malia K', 17, 'Mid Wisconsin Wave Makers-WI', '1:03.22', '1:02.99'], [17, 'Runnels, Aris D', 17, ""Nation's Capital Swim Club-PV"", '1:02.24', '1:03.23'], [18, 'Bathurst, Ella A', 17, 'Tampa Elite Aquatics-FL', '1:02.31', '1:03.33'], [19, 'McDonald, Margaux E', 19, 'South Florida Aquatic Club-FG/PRIN', '1:02.17', '1:03.35'], [20, 'Sommerstad, Kyra A', 19, 'Ohio State University-OH/TVSC', '1:02.66', '1:03.43'], [21, 'Harper, Olivia M', 19, 'Long Reach Swim Club-ME/Tenn', '1:02.66', '1:03.53'], [22, 'Buerger, Torie H', 19, 'Kentucky Aquatics-KY', '1:02.31', '1:03.54'], [23, 'Thompson, Sarah M', 22, 'U. of Missouri-MV/MTAC-SE', '1:02.12', '1:03.67'], [24, 'Shackley, Leah E', 14, 'Blair Regional YMCA-AM', '1:02.51', '1:03.70'], [25, 'Lawless, Emma M', 21, 'Utah Aquatics-UT/Northern Sierra', '1:02.66', '1:03.72'], [26, 'Kern, Emma A', 16, 'Aquajets Swim Team-MN', '1:02.34', '1:03.74'], [27, 'Ferguson, Zuri S', 14, 'Bluefish Swim Club-NE', '1:02.39', '1:03.83'], [28, 'Johnson, Faith N', 17, 'Rocket Aquatics-WI', '1:02.26', '1:03.85'], [29, 'Maloney, Kyla N', 17, 'Dynamo Swim Club-GA', '1:02.63', '1:03.86'], [30, 'Silver, Sydney', 18, 'Univ of Denver-CO/Univ of', '1:02.68', '1:03.94'], [31, 'Peplowski, Anna M', 18, 'Waves Bloomington/Normal Y S.T-IL', '1:02.64', '1:04.03'], [32, 'Bernal, Aria I', 20, 'Unattached CLCK-AZ/Univ of Arizona', '1:01.70', '1:04.16'], [33, 'Reimer, Audrey C', 21, 'Utah Aquatics-UT/Sierra Marlins', '1:02.16', '1:04.21'], [34, 'Hollander, Shayna D', 21, 'Duke University-NC/JG', '1:02.68', '1:04.25'], [35, 'Gersper, Aspen J', 15, ""Saint Andrew's Aquatics-FG"", '1:02.52', '1:04.27'], [36, 'Sproul, Brynn J', 20, 'Brigham Young-UT/Team Rebe', '1:02.67', '1:04.61'], [37, 'Kapeller, Abby M', 18, 'TAC Titans-NC', '1:02.35', '1:04.81'], [38, 'Armstrong, Megan E', 19, 'St Charles Swim Team-IL', '1:02.62', '1:04.88'], [39, 'Skellett, Alaina M', 22, 'Univ of Miami-FG/Hurricane', '1:02.35', '1:04.93'], [40, 'McConagha, Mackenzie B', 18, ""Nation's Capital Swim Club-PV"", '1:02.46', '1:05.02'], [41, 'Behm, Annie E', 18, 'Jersey Wahoos-MA', '1:02.56', '1:05.05'], [42, 'Kutch, Alexa L', 22, 'Emmaus Aquatic Club-MA', '1:02.36', '1:05.10'], [43, 'Famous, Caroline A', 19, 'Suburban Seahawks Club-MA', '1:02.61', '1:05.15'], [44, 'Chang, Mia S', 18, 'Bellevue Club Swim Team-PN', '1:02.42', '1:05.24'], [45, 'Kaufmann, Noelle E', 19, 'Club Wolverine-MI/Badger Aquatics', '1:02.66', '1:05.64'], [46, 'Karl, Abby G', 18, 'iNspire Swim Team-MW', '1:02.29', '1:06.68']]"
6,2020 Us Olympic Team Trials   Complete Wave I Results,Backstroke,Men,100,"[['World', '51.85', '8/13/2016', 'Ryan Murphy', 'USA'], ['American', '51.85', '8/13/2016', 'Ryan Murphy', 'USA'], ['U.S. Open', '51.94', '7/8/2009', 'Aaron Peirsol', 'Longhorn'], ['World', '51.85', '8/13/2016', 'Ryan Murphy', 'USA'], ['American', '51.85', '8/13/2016', 'Ryan Murphy', 'USA'], ['U.S. Open', '51.94', '7/8/2009', 'Aaron Peirsol', 'Longhorn']]","[[1, 'Steele, Jacob A', 22, 'Indiana Swim Club-IN', '55.46', '55.23'], [2, 'Stoffle, Nathaniel L', 18, 'Spartan Aquatic Club-GA', '55.62', '55.28'], [3, 'Kondalski, RJ J', 21, 'Ohio State University-OH/SYL', '55.98', '55.40'], [4, 'Gogulski, Ethan D', 21, 'Texas A & M University-GU', '55.83', '55.60'], [5, 'Hanna, Blake A', 22, 'Bearcat Aquatics-OH', '55.96', '55.69'], [6, 'Germonprez, Nate J', 16, 'iNspire Swim Team-MW', '55.77', '55.75'], [7, 'Burhans, Tucker F', 21, 'U of N Carolina-NC/EAC-NC', '55.80', '55.93'], [8, 'Hayburn, Joseph J', 17, 'Annapolis Swim Club-MD', '55.90', '56.50'], [9, 'Carbone, Drew M', 22, 'Unattached-PV', '56.41', '55.73'], [10, 'Barr, Luke D', 18, 'iNspire Swim Team-MW', '56.41', '56.18'], [11, 'Maldari, Caleb D', 16, 'Bluefish Swim Club-NE', '56.39', '56.26'], [12, 'Grodecki, Max M', 27, 'New Trier Aquatics-IL', '56.40', '56.38'], [13, 'Smith, Lleyton A', 20, 'Auburn University-SE', '56.11', '56.43'], [16, 'Nelson, Erek L', 21, 'Fins Swim Team-SC', '56.24', '56.71'], [17, 'Maas, Kyle P', 23, 'Michigan Lakeshore Aquatics-MI', '56.12', '56.42'], [18, 'Dunham, Bradley T', 21, 'SwimAtlanta-GA/UGA', '56.20', '56.44'], [20, 'Lu, Tyler Y', 18, 'Seattle Metropolitan Aquatic C-PN', '56.20', '56.45'], [21, 'Patterson, Ryan J', 21, 'George Washingto-PV/Dynamo', '56.30', '56.56'], [22, 'Jones, Elliott T', 19, 'Auburn University-SE', '56.49', '56.58'], [23, 'Herbet, Mason J', 19, 'Blue Dolfins-FL/FSU', '56.53', '56.62'], [26, ""O'Leary, Griffin T"", 17, 'Barrington Swim Club-IL', '56.09', '56.66'], [27, 'Millis, Kyle C', 21, 'Bellevue Club-PN/CAL Aquat', '56.38', '56.77'], [28, 'Lierz, Harrison M', 19, 'Univ Tennessee-SE/Elevatio', '56.08', '56.81'], [29, 'Edwards, Max E', 20, 'University Of Virginia-VA', '56.47', '56.91'], [30, 'Stoffle, Aidan F', 20, 'Auburn University-SE', '56.44', '56.95'], [31, 'McDermott, Colin M', 23, 'Unattached OSU-OH/PHST', '56.51', '56.97'], [32, 'Nixdorf, Drew M', 20, 'Wisconsin Aquatics-WI/LAKE-WI', '56.18', '57.01'], [33, 'Crosby, Charlie P', 17, 'Hurricanes Swim Team-MN', '56.59', '57.03'], [34, ""O'Brien, Sam A"", 18, 'The Fish-PV', '56.40', '57.05'], [35, 'Cole, Will R', 19, 'University Of Virginia-VA', '56.38', '57.06'], [38, 'Gubeno, Hunter J', 19, 'Bearcat Aquatics-OH', '56.43', '57.12'], [41, 'Lesage, Lance R', 18, 'Pine Crest Swimming-FG', '56.45', '57.35'], [42, 'Mauldin, Caleb A', 21, 'Navy Swimming-MD/ODAC', '56.54', '57.37'], [43, 'Mahaffey, Dakota W', 23, 'Gator Swim Club-FL', '56.22', '57.40'], [44, 'Bailey, Seth S', 20, 'Tennessee-SE/Univ. Tenness', '55.62', '57.49'], [45, 'Hulet, Tyler J', 18, 'The Woodlands Swim Team-GU', '56.52', '57.52'], [46, 'Grimm, Anthony C', 18, 'Mason Makos Swim Team-PV', '56.06', '57.53'], [47, 'McAnany, Cole C', 24, 'Alamo Area Aquatic Association-ST', '56.31', '57.54'], [48, 'Janton, Tommy F', 17, 'Western YMCA Wahoos-MA', '56.59', '57.57'], [49, 'Jekel, Wes B', 20, 'Wisconsin Aquatics-WI', '56.31', '57.63'], [52, 'Brill, Kyle S', 18, 'Canyons Aquatic Club-CA', '56.58', '57.79'], [53, 'Gibbons, Jake R', 24, 'Unattached AGS-GU', '56.58', '57.84'], [54, 'Hamlet, Thomas E', 20, 'NC State-NC/Enfinity Aquat', '55.96', '57.85'], [55, 'Billitto, Andrew C', 16, 'West Florida Lightning Aquatic-FL', '56.28', '57.92'], [56, 'Young, Noah H', 20, 'Club Seminole-FL/RAYS-OH', '56.16', '57.98'], [57, 'Colin, John L', 23, 'Dubuque Area-IA/IOWA', '56.47', '58.11'], [58, 'Wells, James M', 29, 'Long Reach Swim Club-ME', '56.03', '58.34'], [59, 'Schuster, Collin R', 18, 'Dubuque Area-IA/NU', '56.40', '58.71'], [60, 'Gridley, Ryan T', 21, 'Northwestern University ST-IL/WILD', '56.19', '59.62']]"
7,2020 Us Olympic Team Trials   Complete Wave I Results,Freestyle,Women,800,"[['World', '8:04.79', '8/7/2016', 'Katie Ledecky', 'USA'], ['American', '8:04.79', '8/7/2016', 'Katie Ledecky', 'USA']]","[[1, 'Miller, Hayden K', 16, 'Cypress Fairbanks Swim Club-GU', '8:44.76', '8:39.81'], [2, 'McCulloh, Abigail H', 18, 'SwimAtlanta-GA', '8:45.37', '8:42.17'], [3, 'Braun, Elle B', 19, 'Wisconsin Aquatics-WI/UDAC-MA', '8:44.03', '8:43.53'], [4, 'Tafuto, Sally E', 21, 'Ohio State University-OH', '8:47.53', '8:49.18'], [5, 'DiMeco, Sarah E', 20, 'California Aquat-PC/Bellev', '8:47.31', '8:50.31'], [6, 'Cornish, Kristin A', 17, 'Badger Swim Club,Inc.-MR', '8:46.87', '8:52.44'], [7, 'Hastings, Emma R', 17, 'East Carolina Aquatics-NC', '8:47.30', '8:55.74'], [8, 'Dafoe, Claire J', 17, 'NOVA of Virginia Aquatics, Inc-VA', '8:46.94', '8:58.44'], [9, 'Mattes, Michaela A', 16, 'Sarasota Sharks-FL', '8:47.79', '9:07.50'], [10, 'Gjertsen, Emily A', 19, 'Duke University-NC/BAD', '8:47.97', '9:12.33']]"
8,2020 Us Olympic Team Trials   Complete Wave I Results,Freestyle,Men,800,"[['World', '7:32.12', '7/29/2009', 'Lin Zhang', 'CHN'], ['American', '7:43.60', '7/31/2013', 'Michael McBroom', 'USA'], ['U.S. Open', '7:44.57', '7/29/2018', 'Zane Grothe', 'Mission Viejo Na']]","[[1, 'McGovern, Garrett C', 18, 'Navy Swimming-MD/NOVA', '8:10.90', '8:11.25'], [2, 'Johnson, Luke M', 21, 'Navy Swimming-MD/MAC', '8:09.91', '8:12.13'], [3, 'Brown, Joshua D', 18, 'Highlander Aquatic Club-FL', '8:12.02', '8:15.07'], [4, 'Wiltsey, Curtis S', 22, 'NC State University-NC/SwimMAC', '8:11.09', '8:15.29'], [5, 'Brune, Noah U', 19, 'Bellevue Club Swim Team-PN/CSTE', '8:10.90', '8:21.22'], [6, 'Hillmer, Matthew R', 21, 'Wisconsin Aquatics-WI/CSP-OZ', '8:10.23', '8:23.68'], [7, 'Kohm, Zach J', 19, 'Plymouth Whitemarsh Aquatics-MA', '8:10.89', '8:25.69'], [8, 'Reynolds, Parker T', 17, 'Santa Maria Swim Club-CA', '8:11.86', '8:26.03'], [9, 'Vandeusen, Jack M', 19, 'Bolles School Sharks-FL/FLORIDA', '8:10.66', '8:28.33'], [10, 'Gutierrez, Joseph A', 20, 'Unattached UMIZ-MV/SAND - CA', '8:12.27', '8:42.93']]"
