event,meet,stroke,gender,distance,source_file,meet_category,event_type,results
1,2018_Nescac_Msd_Results,Freestyle Relay,Men,200,2018_NESCAC_MSD_Results.pdf,pdfs,relay,[]
2,2018_Nescac_Msd_Results,Breaststroke,Men,50,2018_NESCAC_MSD_Results.pdf,pdfs,individual,"[{'name': 'Melnick,', 'yr': 'Jack', 'school': 'JR Williams College', 'exhibition': False, 'seed_time': '25.82', 'prelim_time': '25.82', 'finals_time': '25.71', 'prelim_rank': '3', 'final_rank': '2'}, {'name': 'Mebust,', 'yr': 'Sean', 'school': 'SO Amherst College', 'exhibition': False, 'seed_time': '25.90', 'prelim_time': '25.90', 'finals_time': '25.73', 'prelim_rank': '5', 'final_rank': '3'}, {'name': 'Chen,', 'yr': 'Josh', 'school': 'JR Amherst College', 'exhibition': False, 'seed_time': '25.84', 'prelim_time': '25.84', 'finals_time': '25.80', 'prelim_rank': '4', 'final_rank': '4'}, {'name': 'Manfre, Matthew', 'yr': 'SO', 'school': 'Tufts University', 'exhibition': False, 'seed_time': '26.21', 'prelim_time': '26.21', 'finals_time': '25.97', 'prelim_rank': '8', 'final_rank': '5'}, {'name': 'Quinones, Chris', 'yr': 'JR', 'school': 'Amherst College', 'exhibition': False, 'seed_time': '26.02', 'prelim_time': '26.02', 'finals_time': '26.03', 'prelim_rank': '6', 'final_rank': '6'}, {'name': 'Bedard,', 'yr': 'Alex', 'school': 'JR Bates College', 'exhibition': False, 'seed_time': '25.78', 'prelim_time': '25.78', 'finals_time': '26.16', 'prelim_rank': '2', 'final_rank': '7'}, {'name': 'Charest, Matthew', 'yr': 'SO', 'school': 'Bates College', 'exhibition': False, 'seed_time': '26.13', 'prelim_time': '26.13', 'finals_time': '26.18', 'prelim_rank': '7', 'final_rank': '8'}, {'name': 'Netto,', 'yr': 'Mike', 'school': 'SR Bowdoin College', 'exhibition': False, 'seed_time': '26.31', 'prelim_time': '26.31', 'finals_time': '26.12', 'prelim_rank': '10', 'final_rank': '9'}, {'name': 'Tirone, Michael', 'yr': 'FR', 'school': 'Bowdoin College', 'exhibition': False, 'seed_time': '26.26', 'prelim_time': '26.26', 'finals_time': '26.46', 'prelim_rank': '9', 'final_rank': '10'}, {'name': 'Garfield, Carter', 'yr': 'JR', 'school': 'Colby College', 'exhibition': False, 'seed_time': '26.40', 'prelim_time': '26.40', 'finals_time': '26.57', 'prelim_rank': '11', 'final_rank': '11'}, {'name': 'Lee, Justin', 'yr': 'JR', 'school': 'Amherst College', 'exhibition': False, 'seed_time': '26.48', 'prelim_time': '26.48', 'finals_time': '26.61', 'prelim_rank': '12', 'final_rank': '12'}, {'name': 'Dolan,', 'yr': 'John', 'school': 'SR Trinity College', 'exhibition': False, 'seed_time': '26.77', 'prelim_time': '26.77', 'finals_time': '26.80', 'prelim_rank': '16', 'final_rank': '13'}, {'name': 'Bank,', 'yr': 'Alex', 'school': 'SO Williams College', 'exhibition': False, 'seed_time': '26.73', 'prelim_time': '26.73', 'finals_time': '26.87', 'prelim_rank': '15', 'final_rank': '14'}, {'name': 'Simpson, Scott', 'yr': 'SR', 'school': 'Tufts University', 'exhibition': False, 'seed_time': '26.72', 'prelim_time': '26.72', 'finals_time': '27.07', 'prelim_rank': '14', 'final_rank': '15'}, {'name': 'Pla, Stefan', 'yr': 'SR', 'school': 'Middlebury College', 'exhibition': False, 'seed_time': '26.56', 'prelim_time': '26.56', 'finals_time': '27.12', 'prelim_rank': '13', 'final_rank': '16'}, {'name': 'Hunter, Ethan', 'yr': 'JR', 'school': 'Trinity College', 'exhibition': False, 'seed_time': '26.86', 'prelim_time': '26.86', 'finals_time': '26.63', 'prelim_rank': '18', 'final_rank': '17'}, {'name': 'Bennett, Jesse', 'yr': 'JR', 'school': 'Hamilton College', 'exhibition': False, 'seed_time': '27.11', 'prelim_time': '27.11', 'finals_time': '26.86', 'prelim_rank': '19', 'final_rank': '18'}, {'name': 'McConnell,', 'yr': 'Trip', 'school': 'SR Trinity College', 'exhibition': False, 'seed_time': '27.20', 'prelim_time': '27.20', 'finals_time': '26.90', 'prelim_rank': '20', 'final_rank': '19'}, {'name': 'Morikawa, Clayton', 'yr': 'SO', 'school': 'Williams College', 'exhibition': False, 'seed_time': '26.78', 'prelim_time': '26.78', 'finals_time': '27.02', 'prelim_rank': '17', 'final_rank': '20'}, {'name': 'Lee,', 'yr': 'Kuan', 'school': 'FR Tufts University', 'exhibition': False, 'seed_time': '27.31', 'prelim_time': '27.31', 'finals_time': '27.14', 'prelim_rank': '21', 'final_rank': '21'}, {'name': 'Kaplan,', 'yr': 'Ben', 'school': 'FR Hamilton College', 'exhibition': False, 'seed_time': '27.48', 'prelim_time': '27.48', 'finals_time': '27.44', 'prelim_rank': '22', 'final_rank': '22'}, {'name': 'Spiro, Elijah', 'yr': 'SR', 'school': 'Amherst College', 'exhibition': False, 'seed_time': '25.96', 'prelim_time': '25.21', 'finals_time': None, 'prelim_rank': '1', 'final_rank': None}, {'name': 'Easton,', 'yr': 'John', 'school': 'SO Connecticut College', 'exhibition': False, 'seed_time': '30.07', 'prelim_time': '27.53', 'finals_time': None, 'prelim_rank': '*23', 'final_rank': None}, {'name': 'Wong,', 'yr': 'Kyle', 'school': 'SR Colby College', 'exhibition': False, 'seed_time': '28.28', 'prelim_time': '27.53', 'finals_time': None, 'prelim_rank': '*23', 'final_rank': None}, {'name': 'Vujovic, Dragan', 'yr': 'JR', 'school': 'Williams College', 'exhibition': False, 'seed_time': '29.80', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '25', 'final_rank': None}, {'name': 'Alberga, Christian', 'yr': 'FR', 'school': 'Williams College', 'exhibition': False, 'seed_time': '27.98', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '26', 'final_rank': None}, {'name': 'Cheng, Robert', 'yr': 'SO', 'school': 'Middlebury College', 'exhibition': False, 'seed_time': '28.09', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '27', 'final_rank': None}, {'name': 'Devine,', 'yr': 'John', 'school': 'SR Colby College', 'exhibition': False, 'seed_time': '29.44', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '28', 'final_rank': None}, {'name': 'Chiang, Christian', 'yr': 'SO', 'school': 'Middlebury College', 'exhibition': False, 'seed_time': '28.66', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '29', 'final_rank': None}, {'name': 'Costello,', 'yr': 'JD', 'school': 'FR Trinity College', 'exhibition': False, 'seed_time': '29.73', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '30', 'final_rank': None}, {'name': 'Huh,', 'yr': 'Alan', 'school': 'SO Wesleyan University', 'exhibition': False, 'seed_time': '29.73', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '31', 'final_rank': None}, {'name': 'Zheng, Qiyuan', 'yr': 'SO', 'school': 'Wesleyan University', 'exhibition': False, 'seed_time': '30.77', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '32', 'final_rank': None}]"
3,2018_Nescac_Msd_Results,Butterfly,Men,50,2018_NESCAC_MSD_Results.pdf,pdfs,individual,"[{'name': 'Pender, Theodore', 'yr': 'SR', 'school': 'Bates College', 'exhibition': False, 'seed_time': '22.13', 'prelim_time': '22.13', 'finals_time': '22.12', 'prelim_rank': '2', 'final_rank': '2'}, {'name': 'Stephens, Weston', 'yr': 'SR', 'school': 'Connecticut College', 'exhibition': False, 'seed_time': '22.20', 'prelim_time': '22.20', 'finals_time': '22.35', 'prelim_rank': '3', 'final_rank': '3'}, {'name': 'Ifill, Kaison', 'yr': 'SO', 'school': 'Connecticut College', 'exhibition': False, 'seed_time': '22.49', 'prelim_time': '22.49', 'finals_time': '22.40', 'prelim_rank': '5', 'final_rank': '4'}, {'name': 'Pearcy, David', 'yr': 'FR', 'school': 'Williams College', 'exhibition': False, 'seed_time': '22.21', 'prelim_time': '22.21', 'finals_time': '22.59', 'prelim_rank': '4', 'final_rank': '5'}, {'name': 'Camerano, Costantino', 'yr': 'SO', 'school': 'Tufts University', 'exhibition': False, 'seed_time': '22.64', 'prelim_time': '22.64', 'finals_time': '22.64', 'prelim_rank': '7', 'final_rank': '6'}, {'name': 'Klepacki,', 'yr': 'Marc', 'school': 'JR Connecticut College', 'exhibition': False, 'seed_time': '22.80', 'prelim_time': '22.80', 'finals_time': '22.68', 'prelim_rank': '8', 'final_rank': '7'}, {'name': 'Abaldo, Julian', 'yr': 'SO', 'school': 'Bowdoin College', 'exhibition': False, 'seed_time': '22.54', 'prelim_time': '22.54', 'finals_time': '22.73', 'prelim_rank': '6', 'final_rank': '8'}, {'name': 'McElduff, James', 'yr': 'SR', 'school': 'Tufts University', 'exhibition': False, 'seed_time': '23.03', 'prelim_time': '23.03', 'finals_time': '22.64', 'prelim_rank': '12', 'final_rank': '9'}, {'name': 'Janezich,', 'yr': 'John', 'school': 'SR Amherst College', 'exhibition': False, 'seed_time': '22.83', 'prelim_time': '22.83', 'finals_time': '22.89', 'prelim_rank': '9', 'final_rank': '10'}, {'name': 'Lee, Brennan', 'yr': 'FR', 'school': 'Williams College', 'exhibition': False, 'seed_time': '22.90', 'prelim_time': '22.90', 'finals_time': '23.07', 'prelim_rank': '10', 'final_rank': '11'}, {'name': 'Kapphahn,', 'yr': 'Alex', 'school': 'JR Wesleyan University', 'exhibition': False, 'seed_time': '22.95', 'prelim_time': '22.95', 'finals_time': '23.09', 'prelim_rank': '11', 'final_rank': '12'}, {'name': 'House, Logan', 'yr': 'SR', 'school': 'Bowdoin College', 'exhibition': False, 'seed_time': '23.21', 'prelim_time': '23.21', 'finals_time': '23.12', 'prelim_rank': '15', 'final_rank': '13'}, {'name': 'Jones,', 'yr': 'Matt', 'school': 'SO Colby College', 'exhibition': False, 'seed_time': '23.14', 'prelim_time': '23.14', 'finals_time': '23.17', 'prelim_rank': '13', 'final_rank': '14'}, {'name': 'Jamilkowski, Blake', 'yr': 'FR', 'school': 'Trinity College', 'exhibition': False, 'seed_time': '23.17', 'prelim_time': '23.17', 'finals_time': '23.21', 'prelim_rank': '14', 'final_rank': '15'}, {'name': 'Baltaytis, Jacob', 'yr': 'FR', 'school': 'Bowdoin College', 'exhibition': False, 'seed_time': '23.36', 'prelim_time': '23.36', 'finals_time': '23.28', 'prelim_rank': '16', 'final_rank': '16'}, {'name': 'Pannos,', 'yr': 'Will', 'school': 'SO Middlebury College', 'exhibition': False, 'seed_time': '23.40', 'prelim_time': '23.40', 'finals_time': '23.18', 'prelim_rank': '17', 'final_rank': '17'}, {'name': 'Moran,', 'yr': 'Nick', 'school': 'FR Wesleyan University', 'exhibition': False, 'seed_time': '23.60', 'prelim_time': '23.60', 'finals_time': '23.66', 'prelim_rank': '18', 'final_rank': '18'}, {'name': 'Schimanski,', 'yr': 'Noah', 'school': 'FR Colby College', 'exhibition': False, 'seed_time': '23.62', 'prelim_time': '23.62', 'finals_time': '23.67', 'prelim_rank': '19', 'final_rank': '19'}, {'name': 'Puckace,', 'yr': 'Matt', 'school': 'JR Bates College', 'exhibition': False, 'seed_time': '23.82', 'prelim_time': '23.82', 'finals_time': '23.71', 'prelim_rank': '23', 'final_rank': '20'}, {'name': 'George-Taylor,', 'yr': 'Aki', 'school': 'FR Bates College', 'exhibition': False, 'seed_time': '23.69', 'prelim_time': '23.69', 'finals_time': '23.85', 'prelim_rank': '21', 'final_rank': '21'}, {'name': ""O'Neal, Michael"", 'yr': 'SO', 'school': 'Bowdoin College', 'exhibition': False, 'seed_time': '23.89', 'prelim_time': '23.89', 'finals_time': '23.88', 'prelim_rank': '24', 'final_rank': '22'}, {'name': 'Pite, Charlie', 'yr': 'SR', 'school': 'Connecticut College', 'exhibition': False, 'seed_time': '23.67', 'prelim_time': '23.67', 'finals_time': '23.93', 'prelim_rank': '20', 'final_rank': '23'}, {'name': 'Kostic, Nikola', 'yr': 'JR', 'school': 'Trinity College', 'exhibition': False, 'seed_time': '23.79', 'prelim_time': '23.79', 'finals_time': '23.95', 'prelim_rank': '22', 'final_rank': '24'}, {'name': 'Kostolansky, Timothy', 'yr': 'SR', 'school': 'Williams College', 'exhibition': False, 'seed_time': '22.88', 'prelim_time': '22.04', 'finals_time': None, 'prelim_rank': '1', 'final_rank': None}, {'name': 'Blake, Gavin', 'yr': 'SR', 'school': 'Colby College', 'exhibition': False, 'seed_time': '24.37', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '25', 'final_rank': None}, {'name': 'Einhorn,', 'yr': 'Zack', 'school': 'FR Middlebury College', 'exhibition': False, 'seed_time': '25.54', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '26', 'final_rank': None}, {'name': 'Hamberg, Miles', 'yr': 'SO', 'school': 'Connecticut College', 'exhibition': False, 'seed_time': 'NT', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '27', 'final_rank': None}, {'name': 'Dowling,', 'yr': 'Jack', 'school': 'JR Middlebury College', 'exhibition': False, 'seed_time': '25.42', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '*28', 'final_rank': None}, {'name': 'Fothergill, Daniel', 'yr': 'SR', 'school': 'Bates College', 'exhibition': False, 'seed_time': '25.34', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '*28', 'final_rank': None}, {'name': 'Hyduke, Gordon', 'yr': 'JR', 'school': 'Trinity College', 'exhibition': False, 'seed_time': '24.68', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '*28', 'final_rank': None}, {'name': 'Rupp, Marco', 'yr': 'FR', 'school': 'Trinity College', 'exhibition': False, 'seed_time': '24.74', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '*28', 'final_rank': None}, {'name': 'Kaufmann, Garrett', 'yr': 'FR', 'school': 'Wesleyan University', 'exhibition': False, 'seed_time': '25.29', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '32', 'final_rank': None}, {'name': 'Handali, Nicholas', 'yr': 'SO', 'school': 'Middlebury College', 'exhibition': False, 'seed_time': '24.52', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '33', 'final_rank': None}, {'name': 'Corda,', 'yr': 'Alex', 'school': 'SO Middlebury College', 'exhibition': False, 'seed_time': '24.99', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '34', 'final_rank': None}, {'name': 'Crans,', 'yr': 'Kyle', 'school': 'SO Bates College', 'exhibition': False, 'seed_time': '24.87', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '35', 'final_rank': None}, {'name': 'Webster, Robert', 'yr': 'SR', 'school': 'Wesleyan University', 'exhibition': False, 'seed_time': '26.19', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '36', 'final_rank': None}, {'name': 'Peknay, Matthew', 'yr': 'SR', 'school': 'Bowdoin College', 'exhibition': False, 'seed_time': '25.36', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '37', 'final_rank': None}, {'name': 'Wimer,', 'yr': 'Max', 'school': 'JR Wesleyan University', 'exhibition': False, 'seed_time': '29.72', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '38', 'final_rank': None}, {'name': 'Long,', 'yr': 'Kyle', 'school': 'FR Trinity College', 'exhibition': False, 'seed_time': '25.24', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '39', 'final_rank': None}, {'name': 'Distler,', 'yr': 'Max', 'school': 'SR Wesleyan University', 'exhibition': False, 'seed_time': '25.55', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '40', 'final_rank': None}, {'name': 'Schwartz, Andrew', 'yr': 'SO', 'school': 'Wesleyan University', 'exhibition': False, 'seed_time': '26.96', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '41', 'final_rank': None}, {'name': 'Fanburg, Austin', 'yr': 'JR', 'school': 'Hamilton College', 'exhibition': False, 'seed_time': '27.50', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '42', 'final_rank': None}, {'name': 'Koebl,', 'yr': 'Will', 'school': 'JR Hamilton College', 'exhibition': False, 'seed_time': '29.21', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '43', 'final_rank': None}, {'name': 'Thormann, Isaac', 'yr': 'FR', 'school': 'Wesleyan University', 'exhibition': False, 'seed_time': '27.68', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '44', 'final_rank': None}]"
4,2018_Nescac_Msd_Results,Freestyle,Men,500,2018_NESCAC_MSD_Results.pdf,pdfs,individual,"[{'name': 'Lovette, Jamie', 'yr': 'FR', 'school': 'Williams College', 'exhibition': False, 'seed_time': '4:30.04', 'prelim_time': '4:30.04', 'finals_time': '4:29.60', 'prelim_rank': '1', 'final_rank': '1'}, {'name': 'Karofsky, Jackson', 'yr': 'FR', 'school': 'Williams College', 'exhibition': False, 'seed_time': '4:32.98', 'prelim_time': '4:32.98', 'finals_time': '4:30.35', 'prelim_rank': '2', 'final_rank': '2'}, {'name': 'Trunsky, Andrew', 'yr': 'SO', 'school': 'Williams College', 'exhibition': False, 'seed_time': '4:33.40', 'prelim_time': '4:33.40', 'finals_time': '4:31.47', 'prelim_rank': '3', 'final_rank': '3'}, {'name': 'Tatro, Tyler', 'yr': 'FR', 'school': 'Tufts University', 'exhibition': False, 'seed_time': '4:34.92', 'prelim_time': '4:34.92', 'finals_time': '4:31.79', 'prelim_rank': '5', 'final_rank': '4'}, {'name': 'Adl, Charlie', 'yr': 'FR', 'school': 'Connecticut College', 'exhibition': False, 'seed_time': '4:35.52', 'prelim_time': '4:35.52', 'finals_time': '4:34.80', 'prelim_rank': '7', 'final_rank': '5'}, {'name': 'Lalime,', 'yr': 'John', 'school': 'FR Tufts University', 'exhibition': False, 'seed_time': '4:35.17', 'prelim_time': '4:35.17', 'finals_time': '4:34.90', 'prelim_rank': '6', 'final_rank': '6'}, {'name': 'Bedell,', 'yr': 'Ryan', 'school': 'FR Colby College', 'exhibition': False, 'seed_time': '4:34.59', 'prelim_time': '4:34.59', 'finals_time': '4:35.31', 'prelim_rank': '4', 'final_rank': '7'}, {'name': 'Needham,', 'yr': 'Dan', 'school': 'SR Williams College', 'exhibition': False, 'seed_time': '4:36.75', 'prelim_time': '4:36.75', 'finals_time': '4:38.49', 'prelim_rank': '8', 'final_rank': '8'}, {'name': 'Wong,', 'yr': 'Eric', 'school': 'SO Amherst College', 'exhibition': False, 'seed_time': '4:37.72', 'prelim_time': '4:37.72', 'finals_time': '4:34.90', 'prelim_rank': '9', 'final_rank': '9'}, {'name': 'Burford,', 'yr': 'Will', 'school': 'SO Williams College', 'exhibition': False, 'seed_time': '4:37.75', 'prelim_time': '4:37.75', 'finals_time': '4:37.62', 'prelim_rank': '10', 'final_rank': '10'}, {'name': 'Cagley,', 'yr': 'Noah', 'school': 'JR Tufts University', 'exhibition': False, 'seed_time': '4:38.04', 'prelim_time': '4:38.04', 'finals_time': '4:37.73', 'prelim_rank': '11', 'final_rank': '11'}, {'name': 'Williams, Daniel', 'yr': 'JR', 'school': 'Bowdoin College', 'exhibition': False, 'seed_time': '4:38.26', 'prelim_time': '4:38.26', 'finals_time': '4:38.31', 'prelim_rank': '14', 'final_rank': '12'}, {'name': 'Nussbaum, Jared', 'yr': 'FR', 'school': 'Connecticut College', 'exhibition': False, 'seed_time': '4:38.07', 'prelim_time': '4:38.07', 'finals_time': '4:38.82', 'prelim_rank': '12', 'final_rank': '13'}, {'name': 'Ives, Nathan', 'yr': 'SR', 'school': 'Amherst College', 'exhibition': False, 'seed_time': '4:38.17', 'prelim_time': '4:38.17', 'finals_time': '4:39.23', 'prelim_rank': '13', 'final_rank': '14'}, {'name': 'Pite,', 'yr': 'Alan', 'school': 'SR Connecticut College', 'exhibition': False, 'seed_time': '4:38.92', 'prelim_time': '4:38.92', 'finals_time': '4:39.39', 'prelim_rank': '16', 'final_rank': '15'}, {'name': 'Ignatov, Alexander', 'yr': 'SO', 'school': 'Bates College', 'exhibition': False, 'seed_time': '4:38.39', 'prelim_time': '4:38.39', 'finals_time': '4:40.50', 'prelim_rank': '15', 'final_rank': '16'}, {'name': 'Seltzer, Charlie', 'yr': 'JR', 'school': 'Amherst College', 'exhibition': False, 'seed_time': '4:42.06', 'prelim_time': '4:42.06', 'finals_time': '4:34.08', 'prelim_rank': '22', 'final_rank': '17'}, {'name': 'Nussbaum, Benjamin', 'yr': 'JR', 'school': 'Bates College', 'exhibition': False, 'seed_time': '4:41.80', 'prelim_time': '4:41.80', 'finals_time': '4:38.22', 'prelim_rank': '21', 'final_rank': '18'}, {'name': 'Lee, Christopher', 'yr': 'SR', 'school': 'Bates College', 'exhibition': False, 'seed_time': '4:40.96', 'prelim_time': '4:40.96', 'finals_time': '4:38.31', 'prelim_rank': '20', 'final_rank': '19'}, {'name': 'Arifovic,', 'yr': 'Adi', 'school': 'FR Amherst College', 'exhibition': False, 'seed_time': '4:39.46', 'prelim_time': '4:39.46', 'finals_time': '4:40.24', 'prelim_rank': '17', 'final_rank': '20'}, {'name': 'Wilson,', 'yr': 'Alec', 'school': 'FR Middlebury College', 'exhibition': False, 'seed_time': '4:43.53', 'prelim_time': '4:43.53', 'finals_time': '4:40.52', 'prelim_rank': '24', 'final_rank': '21'}, {'name': 'Jinn, Brandon', 'yr': 'JR', 'school': 'Tufts University', 'exhibition': False, 'seed_time': '4:39.65', 'prelim_time': '4:39.65', 'finals_time': '4:40.82', 'prelim_rank': '18', 'final_rank': '22'}, {'name': 'Burnam, Alexander', 'yr': 'SO', 'school': 'Tufts University', 'exhibition': False, 'seed_time': '4:40.74', 'prelim_time': '4:40.74', 'finals_time': '4:42.84', 'prelim_rank': '19', 'final_rank': '23'}, {'name': 'Bullock,', 'yr': 'Jem', 'school': 'SO Bates College', 'exhibition': False, 'seed_time': '4:42.51', 'prelim_time': '4:42.51', 'finals_time': '4:44.43', 'prelim_rank': '23', 'final_rank': '24'}, {'name': 'Kostic, Nikola', 'yr': 'JR', 'school': 'Trinity College', 'exhibition': False, 'seed_time': '5:02.55', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '25', 'final_rank': None}, {'name': 'Matsuda, Morgan', 'yr': 'JR', 'school': 'Middlebury College', 'exhibition': False, 'seed_time': '4:51.65', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '26', 'final_rank': None}, {'name': 'Pearson, Trevor', 'yr': 'SR', 'school': 'Hamilton College', 'exhibition': False, 'seed_time': '5:09.13', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '27', 'final_rank': None}, {'name': 'Winn, Aidan', 'yr': 'SR', 'school': 'Wesleyan University', 'exhibition': False, 'seed_time': '4:59.33', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '28', 'final_rank': None}, {'name': 'Watler, Jaleel', 'yr': 'JR', 'school': 'Connecticut College', 'exhibition': False, 'seed_time': '4:58.02', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '29', 'final_rank': None}, {'name': 'Nonnenmacher,', 'yr': 'Nick', 'school': 'FR Middlebury College', 'exhibition': False, 'seed_time': '5:07.05', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '30', 'final_rank': None}, {'name': 'Macdonald,', 'yr': 'Drew', 'school': 'SO Bowdoin College', 'exhibition': False, 'seed_time': '4:52.88', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '31', 'final_rank': None}, {'name': 'Mooers, Henry', 'yr': 'FR', 'school': 'Middlebury College', 'exhibition': False, 'seed_time': '4:52.00', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '32', 'final_rank': None}, {'name': 'Waldherr, Flanagan', 'yr': 'FR', 'school': 'Amherst College', 'exhibition': False, 'seed_time': '4:55.23', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '33', 'final_rank': None}, {'name': 'Kalmiskii,', 'yr': 'Greg', 'school': 'SO Trinity College', 'exhibition': False, 'seed_time': '4:48.80', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '34', 'final_rank': None}, {'name': 'Meyer, Bobby', 'yr': 'FR', 'school': 'Amherst College', 'exhibition': False, 'seed_time': '4:55.23', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '35', 'final_rank': None}, {'name': 'Thomas,', 'yr': 'Karl', 'school': 'SO Williams College', 'exhibition': False, 'seed_time': '4:52.76', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '36', 'final_rank': None}, {'name': 'Collins,', 'yr': 'Rory', 'school': 'JR Bates College', 'exhibition': False, 'seed_time': '4:51.99', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '37', 'final_rank': None}, {'name': 'Dickson, Killian', 'yr': 'SO', 'school': 'Bowdoin College', 'exhibition': False, 'seed_time': '5:04.10', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '38', 'final_rank': None}, {'name': 'Siwady, Gabriel', 'yr': 'JR', 'school': 'Bowdoin College', 'exhibition': False, 'seed_time': '5:00.15', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '39', 'final_rank': None}, {'name': 'Lindheim-Marx,', 'yr': 'Eric', 'school': 'FR Wesleyan University', 'exhibition': False, 'seed_time': '4:54.53', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '40', 'final_rank': None}, {'name': 'Healy, Andrew', 'yr': 'SO', 'school': 'Colby College', 'exhibition': False, 'seed_time': '5:00.97', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '41', 'final_rank': None}, {'name': 'Buchser, Andrew', 'yr': 'SR', 'school': 'Middlebury College', 'exhibition': False, 'seed_time': '4:58.78', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '42', 'final_rank': None}, {'name': 'Burns,', 'yr': 'Alex', 'school': 'FR Bowdoin College', 'exhibition': False, 'seed_time': '5:01.80', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '43', 'final_rank': None}, {'name': 'Tatro,', 'yr': 'Case', 'school': 'SR Hamilton College', 'exhibition': False, 'seed_time': '5:03.46', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '44', 'final_rank': None}, {'name': 'Patapis, Peter', 'yr': 'SR', 'school': 'Wesleyan University', 'exhibition': False, 'seed_time': '5:08.31', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '45', 'final_rank': None}, {'name': 'Cipollini,', 'yr': 'Cip', 'school': 'SO Colby College', 'exhibition': False, 'seed_time': '5:15.48', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '46', 'final_rank': None}, {'name': 'Lowy,', 'yr': 'Jake', 'school': 'JR Hamilton College', 'exhibition': False, 'seed_time': '5:13.03', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '47', 'final_rank': None}, {'name': 'Barry,', 'yr': 'Jack', 'school': 'FR Bowdoin College', 'exhibition': False, 'seed_time': '4:59.99', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '48', 'final_rank': None}, {'name': 'Alvarado,', 'yr': 'Sam', 'school': 'FR Bates College', 'exhibition': False, 'seed_time': '4:57.50', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '49', 'final_rank': None}, {'name': 'Dodes,', 'yr': 'Evan', 'school': 'SO Hamilton College', 'exhibition': False, 'seed_time': '5:13.87', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '50', 'final_rank': None}, {'name': 'Erickson, Kevin', 'yr': 'FR', 'school': 'Trinity College', 'exhibition': False, 'seed_time': '5:16.73', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '51', 'final_rank': None}, {'name': 'Klein, Chris', 'yr': 'SR', 'school': 'Hamilton College', 'exhibition': False, 'seed_time': '5:22.29', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '52', 'final_rank': None}, {'name': 'Ortegon,', 'yr': 'Karl', 'school': 'SR Wesleyan University', 'exhibition': False, 'seed_time': '5:13.74', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '53', 'final_rank': None}]"
